PKD_Code,Industry_Name,Klasyfikacja,Lending Opp (2026),Stability (Now),Stability (2026),Transformation (Now),Transformation (2026),Est. Revenue,Est. Growth,Est. Risk %
10.31,Przetwarzanie i konserwowanie ziemniaków,🛡️ Bezpieczne Przystanie,46.84158506947852,73.66625726927568,67.53575072445106,52.629999999999995,53.24961904761949,3899.0157293232623,0.13043147359923424,1.4511278195489297
46.77,Sprzedaż hurtowa odpadów i złomu,🔹 Neutralne,46.81839387575017,47.83312519545454,55.8969449498384,50.54,50.56514285714291,21608.69648910407,,1.0635948374899442
30.11,Produkcja statków i konstrukcji pływających,⚠️ Wysokie Ryzyko (2026),46.80135041825538,69.05548479680171,55.33872180295467,52.629999999999995,53.24961904761949,2217.5544962406275,0.13118921894417923,3.9542475019086396
28.41,Produkcja maszyn do obróbki metalu,🔹 Neutralne,46.73572022588353,35.24512261902236,56.56326170603136,52.629999999999995,53.24961904761949,1791.2967142857233,0.06929109404669376,1.3231971554502309
28.22,Produkcja urządzeń dźwigowych i chwytaków,🔹 Neutralne,46.70011016255823,46.095296371931674,53.655307080887205,52.629999999999995,53.24961904761949,4663.700774436118,0.037951698276441626,0.7378703168177054
77.32,Wynajem i dzierżawa maszyn i urządzeń budowlanych,⚠️ Wysokie Ryzyko (2026),46.673195532075916,54.5310132975006,52.8960363649534,50.0,50.0,3461.2140070205496,,4.123566125371667
13.96,Produkcja pozostałych technicznych i przemysłowych wyrobów tekstylnych,🔹 Neutralne,46.66683308531063,73.11291226509256,59.47131356972456,52.629999999999995,52.629999999999995,2924.159346153814,,0.0
17.12,Produkcja papieru i tektury,🔹 Neutralne,46.54808698762147,38.900256267231214,56.36571185520942,52.629999999999995,53.24961904761949,20647.710274056066,,1.6073053607178736
58.13,Wydawanie gazet,⚠️ Wysokie Ryzyko (2026),46.48996209496936,22.952219054457025,32.209050234929784,66.53,69.13904761905201,866.2789651293715,,3.5457286589176533
10.11,"Przetwarzanie i konserwowanie mięsa, z wyłączeniem mięsa z drobiu",🔹 Neutralne,46.4892180869873,48.059050065524616,54.81846421046301,52.629999999999995,53.24961904761949,35362.392338346224,0.061112278006738796,1.99675833118377
46.75,Sprzedaż hurtowa wyrobów chemicznych,🔹 Neutralne,46.377380557098554,46.56978600151094,56.49433453401602,50.54,50.56514285714291,62234.41047368385,0.042556056459846836,1.3512842141599037
46.33,"Sprzedaż hurtowa mleka, wyrobów mleczarskich, jaj, olejów i tłuszczów jadalnych",🔹 Neutralne,46.376086297268195,55.31007434684766,57.75613786302423,50.54,50.56514285714291,18468.819894736866,0.09739480224737918,1.8577411329686697
45.32,"Sprzedaż detaliczna części i akcesoriów do pojazdów samochodowych, z wyłączeniem motocykli",⚠️ Wysokie Ryzyko (2026),46.3674043979531,65.05051501559798,57.42572403209086,50.54,50.56514285714291,5326.8554360902635,0.08188554490186117,3.5257691407039147
24.54,Odlewnictwo pozostałych metali nieżelaznych,🔹 Neutralne,46.35873148290439,43.98604196913032,55.64539012819013,52.629999999999995,53.24961904761949,533.9832063672657,,2.3934053439454033
